ratio,l,C,acc_vtr,acc_tr,
0.8,0.01,0.01,50.656,49.3
0.8,0.01,0.1,50.656,49.3
0.8,0.01,1,50.656,49.3
0.8,0.01,10,50.656,49.3
0.8,0.01,100,50.656,49.3
0.8,0.1,0.01,50.656,49.3
0.8,0.1,0.1,50.656,49.3
0.8,0.1,1,50.656,49.3
0.8,0.1,10,50.656,49.3
0.8,0.1,100,50.656,49.3
0.8,1,0.01,50.656,49.3
0.8,1,0.1,50.656,49.3
0.8,1,1,50.656,49.3
0.8,1,10,50.656,49.3
0.8,1,100,50.656,49.3
0.8,10,0.01,50.656,49.3
0.8,10,0.1,50.656,49.3
0.8,10,1,50.656,49.3
0.8,10,10,50.656,49.3
0.8,10,100,50.656,49.3
0.8,100,0.01,50.656,49.3
0.8,100,0.1,50.656,49.3
0.8,100,1,50.656,49.3
0.8,100,10,50.656,49.3
0.8,100,100,50.656,49.3
0.8,1000,0.01,50.656,49.3
0.8,1000,0.1,50.656,49.3
0.8,1000,1,50.656,49.3
0.8,1000,10,50.656,49.3
0.8,1000,100,50.656,49.3
0.8,10000,0.01,50.656,49.3
0.8,10000,0.1,50.656,49.3
0.8,10000,1,50.656,49.3
0.8,10000,10,50.656,49.3
0.8,10000,100,50.656,49.3
0.4,0.01,0.01,48.062,49.825
0.4,0.01,0.1,48.688,50.625
0.4,0.01,1,55.312,56.301
0.4,0.01,10,56.375,56.734
0.4,0.01,100,56.375,56.818
0.4,0.1,0.01,47.938,49.908
0.4,0.1,0.1,47.938,49.908
0.4,0.1,1,47.938,49.9
0.4,0.1,10,48,49.942
0.4,0.1,100,57.25,59.168
0.4,1,0.01,47.938,49.858
0.4,1,0.1,47.938,49.858
0.4,1,1,47.938,49.858
0.4,1,10,47.938,49.858
0.4,1,100,47.938,49.858
0.4,10,0.01,47.938,49.858
0.4,10,0.1,47.938,49.858
0.4,10,1,47.938,49.858
0.4,10,10,47.938,49.858
0.4,10,100,47.938,49.858
0.4,100,0.01,47.938,49.858
0.4,100,0.1,47.938,49.858
0.4,100,1,47.938,49.858
0.4,100,10,47.938,49.858
