ratio,l,C,acc_vtr,acc_tr,
0.05,1000,0.1,50,51.105
0.05,1000,1,45,50.895
0.05,1000,10,50,51.316
0.05,1000,100,45,50.316
0.05,10000,0.01,50,49.684
0.05,10000,0.1,50,49.684
0.05,10000,1,50,49.737
0.05,10000,10,40,51.263
0.05,10000,100,30,51.895
0.01,0.01,0.01,50,49.949
0.01,0.01,0.1,50,50.152
0.01,0.01,1,50,49.596
0.01,0.01,10,75,46.717
0.01,0.01,100,50,51.364
0.01,0.1,0.01,50,52.626
0.01,0.1,0.1,75,53.03
0.01,0.1,1,50,54.747
0.01,0.1,10,0,55.556
0.01,0.1,100,25,54.444
0.01,1,0.01,25,50.202
0.01,1,0.1,50,51.768
0.01,1,1,25,52.02
0.01,1,10,50,53.636
0.01,1,100,50,52.879
0.01,10,0.01,50,49.899
0.01,10,0.1,75,49.848
0.01,10,1,75,49.495
0.01,10,10,75,48.788
0.01,10,100,75,47.677
0.01,100,0.01,50,51.414
0.01,100,0.1,75,54.04
0.01,100,1,50,50.909
0.01,100,10,25,51.162
0.01,100,100,50,49.697
0.01,1000,0.01,50,49.949
0.01,1000,0.1,50,49.949
0.01,1000,1,25,51.061
0.01,1000,10,50,50.152
0.01,1000,100,50,50.051
0.01,10000,0.01,50,49.949
0.01,10000,0.1,50,50
0.01,10000,1,75,50.707
0.01,10000,10,25,49.394
0.01,10000,100,25,48.889
