ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te,
0.8,0.1,0.1,0.1,97.4,87.926,88.058,1,0.92472,0.9265
0.8,0.1,0.1,1,97.4,87.926,88.058,1,0.90259,0.90167
0.8,0.1,0.1,10,97.4,87.926,88.058,1,0.77882,0.77928
0.8,0.1,0.1,100,97.4,87.926,88.058,1,0.78332,0.78274
0.8,0.1,0.1,1000,97.4,87.926,88.058,1,0.78341,0.78288
0.8,0.1,1,0.1,97.4,87.926,88.058,1,0.92057,0.92159
0.8,0.1,1,1,97.4,87.926,88.058,1,0.91556,0.91778
0.8,0.1,1,10,97.4,87.926,88.058,1,0.84347,0.84131
0.8,0.1,1,100,97.4,87.926,88.058,1,0.77658,0.7761
0.8,0.1,1,1000,97.4,87.926,88.058,1,0.78332,0.78309
0.8,0.1,10,0.1,97.4,87.926,88.058,1,0.57632,0.57945
0.8,0.1,10,1,97.4,87.926,88.058,1,0.91322,0.91398
0.8,0.1,10,10,97.4,87.926,88.058,1,0.91772,0.91896
0.8,0.1,10,100,97.4,87.926,88.058,1,0.83328,0.83329
0.8,0.1,10,1000,97.4,87.926,88.058,1,0.77545,0.77596
0.8,0.1,100,0.1,97.4,87.926,88.058,1,0.69697,0.69506
0.8,0.1,100,1,97.4,87.926,88.058,1,0.69646,0.69451
0.8,0.1,100,10,97.4,87.926,88.058,1,0.86586,0.86731
0.8,0.1,100,100,97.4,87.926,88.058,1,0.88781,0.88784
0.8,0.1,100,1000,97.4,87.926,88.058,1,0.87105,0.87229
0.8,0.1,1000,0.1,97.4,87.926,88.058,1,0.70259,0.6988
0.8,0.1,1000,1,97.4,87.926,88.058,1,0.70242,0.69983
0.8,0.1,1000,10,97.4,87.926,88.058,1,0.70061,0.69976
0.8,0.1,1000,100,97.4,87.926,88.058,0.99756,0.86845,0.86924
0.8,0.1,1000,1000,97.4,87.926,88.058,0.9973,0.87952,0.88024
0.8,1,0.1,0.1,97.4,87.926,88.058,1,0.75488,0.75612
0.8,1,0.1,1,97.4,87.926,88.058,1,0.91469,0.91578
0.8,1,0.1,10,97.4,87.926,88.058,1,0.77649,0.77693
0.8,1,0.1,100,97.4,87.926,88.058,1,0.78306,0.78281
0.8,1,0.1,1000,97.4,87.926,88.058,1,0.78323,0.78274
0.8,1,1,0.1,97.4,87.926,88.058,1,0.85212,0.84414
0.8,1,1,1,97.4,87.926,88.058,1,0.89741,0.89759
0.8,1,1,10,97.4,87.926,88.058,1,0.9229,0.92546
0.8,1,1,100,97.4,87.926,88.058,1,0.77658,0.77679
0.8,1,1,1000,97.4,87.926,88.058,1,0.78306,0.78295
0.8,1,10,0.1,97.4,87.926,88.058,1,0.82135,0.82388
0.8,1,10,1,97.4,87.926,88.058,1,0.92671,0.92608
0.8,1,10,10,97.4,87.926,88.058,1,0.9229,0.92041
0.8,1,10,100,97.4,87.926,88.058,1,0.91547,0.9135
0.8,1,10,1000,97.4,87.926,88.058,1,0.77649,0.77707
0.8,1,100,0.1,97.4,87.926,88.058,1,0.73717,0.7416
0.8,1,100,1,97.4,87.926,88.058,1,0.70804,0.70405
0.8,1,100,10,97.4,87.926,88.058,1,0.91262,0.909
0.8,1,100,100,97.4,87.926,88.058,0.99994,0.88626,0.88231
0.8,1,100,1000,97.4,87.926,88.058,1,0.90182,0.90091
0.8,1,1000,0.1,97.4,87.926,88.058,1,0.70043,0.69603
0.8,1,1000,1,97.4,87.926,88.058,1,0.69179,0.69126
0.8,1,1000,10,97.4,87.926,88.058,1,0.68937,0.69147
0.8,1,1000,100,97.4,87.926,88.058,0.99581,0.89084,0.88784
0.8,1,1000,1000,97.4,87.926,88.058,0.98859,0.90363,0.89953
0.8,10,0.1,0.1,97.4,87.926,88.058,1,0.91876,0.92048
0.8,10,0.1,1,97.4,87.926,88.058,1,0.78341,0.78343
0.8,10,0.1,10,97.4,87.926,88.058,1,0.78176,0.7817
0.8,10,0.1,100,97.4,87.926,88.058,1,0.78323,0.78253
0.8,10,0.1,1000,97.4,87.926,88.058,1,0.78332,0.78302
0.8,10,1,0.1,97.4,87.926,88.058,1,0.86301,0.86413
0.8,10,1,1,97.4,87.926,88.058,1,0.92005,0.92
0.8,10,1,10,97.4,87.926,88.058,1,0.90916,0.907
0.8,10,1,100,97.4,87.926,88.058,1,0.77796,0.77825
0.8,10,1,1000,97.4,87.926,88.058,1,0.78358,0.78295
0.8,10,10,0.1,97.4,87.926,88.058,1,0.70519,0.69983
0.8,10,10,1,97.4,87.926,88.058,1,0.91167,0.9079
0.8,10,10,10,97.4,87.926,88.058,1,0.90709,0.90942
0.8,10,10,100,97.4,87.926,88.058,1,0.89723,0.89628
0.8,10,10,1000,97.4,87.926,88.058,1,0.78047,0.78053
0.8,10,100,0.1,97.4,87.926,88.058,0.99998,0.64261,0.64804
0.8,10,100,1,97.4,87.926,88.058,1,0.70095,0.70461
0.8,10,100,10,97.4,87.926,88.058,1,0.91867,0.91861
0.8,10,100,100,97.4,87.926,88.058,1,0.92195,0.92318
0.8,10,100,1000,97.4,87.926,88.058,1,0.90449,0.90361
0.8,10,1000,0.1,97.4,87.926,88.058,0.93204,0.69637,0.69492
0.8,10,1000,1,97.4,87.926,88.058,0.99996,0.65004,0.64963
0.8,10,1000,10,97.4,87.926,88.058,0.98911,0.83302,0.83467
0.8,10,1000,100,97.4,87.926,88.058,0.97288,0.88643,0.88121
0.8,10,1000,1000,97.4,87.926,88.058,0.9329,0.88263,0.88038
0.8,100,0.1,0.1,97.4,87.926,88.058,1,0.86707,0.86786
0.8,100,0.1,1,97.4,87.926,88.058,1,0.90121,0.89932
0.8,100,0.1,10,97.4,87.926,88.058,1,0.78047,0.77963
0.8,100,0.1,100,97.4,87.926,88.058,1,0.78306,0.78274
0.8,100,0.1,1000,97.4,87.926,88.058,1,0.78366,0.78288
0.8,100,1,0.1,97.4,87.926,88.058,1,0.79905,0.8039
0.8,100,1,1,97.4,87.926,88.058,1,0.87727,0.87885
0.8,100,1,10,97.4,87.926,88.058,1,0.91011,0.90769
0.8,100,1,100,97.4,87.926,88.058,1,0.78064,0.78122
0.8,100,1,1000,97.4,87.926,88.058,1,0.78315,0.78253
0.8,100,10,0.1,97.4,87.926,88.058,1,0.74192,0.74402
0.8,100,10,1,97.4,87.926,88.058,1,0.90717,0.90589
0.8,100,10,10,97.4,87.926,88.058,1,0.92818,0.93065
0.8,100,10,100,97.4,87.926,88.058,1,0.88496,0.88667
0.8,100,10,1000,97.4,87.926,88.058,1,0.7471,0.74727
0.8,100,100,0.1,97.4,87.926,88.058,0.99786,0.66525,0.65904
0.8,100,100,1,97.4,87.926,88.058,1,0.69922,0.69617
0.8,100,100,10,97.4,87.926,88.058,1,0.91806,0.92083
0.8,100,100,100,97.4,87.926,88.058,1,0.92022,0.92477
0.8,100,100,1000,97.4,87.926,88.058,0.86384,0.78686,0.78302
0.8,100,1000,0.1,97.4,87.926,88.058,0.99784,0.51054,0.51625
0.8,100,1000,1,97.4,87.926,88.058,0.76492,0.69853,0.69513
0.8,100,1000,10,97.4,87.926,88.058,0.69367,0.69507,0.69091
0.8,100,1000,100,97.4,87.926,88.058,0.91845,0.87165,0.86862
0.8,100,1000,1000,97.4,87.926,88.058,0.83834,0.82809,0.82485
0.8,1000,0.1,0.1,97.4,87.926,88.058,1,0.74261,0.74367
0.8,1000,0.1,1,97.4,87.926,88.058,1,0.9178,0.91613
0.8,1000,0.1,10,97.4,87.926,88.058,1,0.78073,0.78087
0.8,1000,0.1,100,97.4,87.926,88.058,1,0.78297,0.78205
0.8,1000,0.1,1000,97.4,87.926,88.058,1,0.78315,0.78316
0.8,1000,1,0.1,97.4,87.926,88.058,1,0.89974,0.89994
0.8,1000,1,1,97.4,87.926,88.058,1,0.91815,0.9191
0.8,1000,1,10,97.4,87.926,88.058,1,0.79084,0.78993
0.8,1000,1,100,97.4,87.926,88.058,1,0.74987,0.75176
0.8,1000,1,1000,97.4,87.926,88.058,1,0.77874,0.77908
0.8,1000,10,0.1,97.4,87.926,88.058,1,0.6968,0.70205
0.8,1000,10,1,97.4,87.926,88.058,1,0.90259,0.90008
0.8,1000,10,10,97.4,87.926,88.058,1,0.92965,0.9339
0.8,1000,10,100,97.4,87.926,88.058,0.74177,0.70691,0.70502
0.8,1000,10,1000,97.4,87.926,88.058,0.99149,0.70069,0.69714
0.8,1000,100,0.1,97.4,87.926,88.058,0.99994,0.71262,0.70834
0.8,1000,100,1,97.4,87.926,88.058,0.99551,0.71772,0.71021
0.8,1000,100,10,97.4,87.926,88.058,1,0.89723,0.896
0.8,1000,100,100,97.4,87.926,88.058,0.86458,0.85341,0.84988
0.8,1000,100,1000,97.4,87.926,88.058,0.71541,0.71478,0.71207
0.8,1000,1000,0.1,97.4,87.926,88.058,0.69905,0.69516,0.69188
0.8,1000,1000,1,97.4,87.926,88.058,0.54645,0.5083,0.51155
0.8,1000,1000,10,97.4,87.926,88.058,0.92917,0.87113,0.86945
0.8,1000,1000,100,97.4,87.926,88.058,0.73447,0.71236,0.70474
0.8,1000,1000,1000,97.4,87.926,88.058,0.8504,0.84857,0.84525
0.4,0.1,0.1,0.1,96.918,87.364,88.038,1,0.90216,0.90677
0.4,0.1,0.1,1,96.918,87.364,88.038,1,0.90026,0.90778
0.4,0.1,0.1,10,96.918,87.364,88.038,1,0.77044,0.77779
0.4,0.1,0.1,100,96.918,87.364,88.038,1,0.77476,0.78092
0.4,0.1,0.1,1000,96.918,87.364,88.038,1,0.77459,0.78127
0.4,0.1,1,0.1,96.918,87.364,88.038,1,0.89023,0.89501
0.4,0.1,1,1,96.918,87.364,88.038,1,0.8408,0.84903
0.4,0.1,1,10,96.918,87.364,88.038,1,0.91219,0.91527
0.4,0.1,1,100,96.918,87.364,88.038,1,0.76301,0.77179
0.4,0.1,1,1000,96.918,87.364,88.038,1,0.77442,0.78115
0.4,0.1,10,0.1,96.918,87.364,88.038,1,0.62783,0.62894
0.4,0.1,10,1,96.918,87.364,88.038,1,0.84114,0.84951
0.4,0.1,10,10,96.918,87.364,88.038,1,0.89075,0.89209
0.4,0.1,10,100,96.918,87.364,88.038,1,0.86776,0.87026
0.4,0.1,10,1000,96.918,87.364,88.038,1,0.75713,0.76483
0.4,0.1,100,0.1,96.918,87.364,88.038,1,0.6605,0.66505
0.4,0.1,100,1,96.918,87.364,88.038,1,0.7936,0.7941
0.4,0.1,100,10,96.918,87.364,88.038,1,0.84529,0.8482
0.4,0.1,100,100,96.918,87.364,88.038,1,0.90389,0.90753
0.4,0.1,100,1000,96.918,87.364,88.038,1,0.82835,0.83407
0.4,0.1,1000,0.1,96.918,87.364,88.038,0.99732,0.59516,0.59865
0.4,0.1,1000,1,96.918,87.364,88.038,0.99996,0.68522,0.68743
0.4,0.1,1000,10,96.918,87.364,88.038,0.99996,0.77597,0.78594
0.4,0.1,1000,100,96.918,87.364,88.038,0.99888,0.88263,0.88024
0.4,0.1,1000,1000,96.918,87.364,88.038,0.98552,0.86638,0.87517
0.4,1,0.1,0.1,96.918,87.364,88.038,1,0.91634,0.92311
0.4,1,0.1,1,96.918,87.364,88.038,1,0.84667,0.85203
0.4,1,0.1,10,96.918,87.364,88.038,1,0.77113,0.77804
0.4,1,0.1,100,96.918,87.364,88.038,1,0.77494,0.78113
