ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te
0.2,1000,100,100,92.867,81.625,78.021,0.50641,0.52875,0.49953
0.2,1000,100,1000,92.867,81.625,78.021,0.51516,0.505,0.49603
0.2,1000,1000,0.1,92.867,81.625,78.021,0.51297,0.525,0.50053
0.2,1000,1000,1,92.867,81.625,78.021,0.52016,0.5225,0.5076
0.2,1000,1000,10,92.867,81.625,78.021,0.51141,0.525,0.49253
0.2,1000,1000,100,92.867,81.625,78.021,0.51391,0.4875,0.50016
0.2,1000,1000,1000,92.867,81.625,78.021,0.51297,0.4925,0.50328
0.1,0.1,0.1,0.1,90.543,76,77.507,1,0.5325,0.51186
0.1,0.1,0.1,1,90.543,76,77.507,1,0.525,0.51497
0.1,0.1,0.1,10,90.543,76,77.507,1,0.7575,0.74768
0.1,0.1,0.1,100,90.543,76,77.507,1,0.7625,0.7539
0.1,0.1,0.1,1000,90.543,76,77.507,1,0.76,0.75413
0.1,0.1,1,0.1,90.543,76,77.507,1,0.5175,0.50031
0.1,0.1,1,1,90.543,76,77.507,1,0.5375,0.50586
0.1,0.1,1,10,90.543,76,77.507,1,0.51,0.49881
0.1,0.1,1,100,90.543,76,77.507,1,0.76,0.74374
0.1,0.1,1,1000,90.543,76,77.507,1,0.76,0.75368
0.1,0.1,10,0.1,90.543,76,77.507,1,0.505,0.49647
0.1,0.1,10,1,90.543,76,77.507,0.99937,0.525,0.50053
0.1,0.1,10,10,90.543,76,77.507,0.99875,0.5075,0.5037
0.1,0.1,10,100,90.543,76,77.507,1,0.45,0.50347
0.1,0.1,10,1000,90.543,76,77.507,1,0.76,0.74307
0.1,0.1,100,0.1,90.543,76,77.507,1,0.515,0.50247
0.1,0.1,100,1,90.543,76,77.507,1,0.505,0.50258
0.1,0.1,100,10,90.543,76,77.507,0.99937,0.5025,0.49714
0.1,0.1,100,100,90.543,76,77.507,0.99062,0.48,0.49958
0.1,0.1,100,1000,90.543,76,77.507,0.99875,0.4875,0.51359
0.1,0.1,1000,0.1,90.543,76,77.507,0.51782,0.485,0.49403
0.1,0.1,1000,1,90.543,76,77.507,0.52095,0.4975,0.50308
0.1,0.1,1000,10,90.543,76,77.507,0.53659,0.49,0.50219
0.1,0.1,1000,100,90.543,76,77.507,0.99437,0.47,0.50258
0.1,0.1,1000,1000,90.543,76,77.507,0.52658,0.525,0.49542
0.1,1,0.1,0.1,90.543,76,77.507,1,0.4825,0.49958
0.1,1,0.1,1,90.543,76,77.507,1,0.52,0.50036
0.1,1,0.1,10,90.543,76,77.507,1,0.7575,0.74496
0.1,1,0.1,100,90.543,76,77.507,1,0.7625,0.75379
0.1,1,0.1,1000,90.543,76,77.507,1,0.76,0.75407
0.1,1,1,0.1,90.543,76,77.507,1,0.525,0.50308
0.1,1,1,1,90.543,76,77.507,1,0.5,0.51009
0.1,1,1,10,90.543,76,77.507,1,0.5525,0.50392
0.1,1,1,100,90.543,76,77.507,1,0.76,0.7439
0.1,1,1,1000,90.543,76,77.507,1,0.76,0.75374
0.1,1,10,0.1,90.543,76,77.507,0.83865,0.5025,0.50636
0.1,1,10,1,90.543,76,77.507,0.99625,0.53,0.50036
0.1,1,10,10,90.543,76,77.507,1,0.465,0.50247
0.1,1,10,100,90.543,76,77.507,1,0.5175,0.5522
0.1,1,10,1000,90.543,76,77.507,1,0.7625,0.7499
0.1,1,100,0.1,90.543,76,77.507,0.52158,0.485,0.49364
0.1,1,100,1,90.543,76,77.507,0.99875,0.5125,0.50625
0.1,1,100,10,90.543,76,77.507,0.93058,0.47,0.49886
0.1,1,100,100,90.543,76,77.507,0.75797,0.525,0.4948
0.1,1,100,1000,90.543,76,77.507,0.94246,0.465,0.50197
0.1,1,1000,0.1,90.543,76,77.507,0.51657,0.5075,0.49936
0.1,1,1000,1,90.543,76,77.507,0.53346,0.445,0.50231
0.1,1,1000,10,90.543,76,77.507,0.99875,0.53,0.50081
0.1,1,1000,100,90.543,76,77.507,0.5122,0.4975,0.49875
0.1,1,1000,1000,90.543,76,77.507,0.51532,0.5275,0.50453
0.1,10,0.1,0.1,90.543,76,77.507,1,0.51,0.50436
0.1,10,0.1,1,90.543,76,77.507,1,0.5,0.50081
0.1,10,0.1,10,90.543,76,77.507,1,0.7575,0.73218
0.1,10,0.1,100,90.543,76,77.507,1,0.765,0.75363
0.1,10,0.1,1000,90.543,76,77.507,1,0.76,0.75374
0.1,10,1,0.1,90.543,76,77.507,1,0.49,0.50214
0.1,10,1,1,90.543,76,77.507,1,0.52,0.50481
0.1,10,1,10,90.543,76,77.507,1,0.4625,0.50197
0.1,10,1,100,90.543,76,77.507,1,0.7575,0.74674
0.1,10,1,1000,90.543,76,77.507,1,0.795,0.80169
0.1,10,10,0.1,90.543,76,77.507,0.60725,0.465,0.50064
0.1,10,10,1,90.543,76,77.507,1,0.5175,0.50286
0.1,10,10,10,90.543,76,77.507,0.99625,0.49,0.50158
0.1,10,10,100,90.543,76,77.507,1,0.7775,0.79069
0.1,10,10,1000,90.543,76,77.507,1,0.45,0.50086
0.1,10,100,0.1,90.543,76,77.507,0.50969,0.51,0.49908
0.1,10,100,1,90.543,76,77.507,0.51595,0.51,0.50425
0.1,10,100,10,90.543,76,77.507,0.80675,0.5425,0.50297
0.1,10,100,100,90.543,76,77.507,0.52658,0.4475,0.50114
0.1,10,100,1000,90.543,76,77.507,0.50469,0.55,0.49908
0.1,10,1000,0.1,90.543,76,77.507,0.51345,0.495,0.49608
0.1,10,1000,1,90.543,76,77.507,0.52345,0.4875,0.49731
0.1,10,1000,10,90.543,76,77.507,0.5272,0.51,0.50431
0.1,10,1000,100,90.543,76,77.507,0.51782,0.495,0.50325
0.1,10,1000,1000,90.543,76,77.507,0.53221,0.5175,0.49931
0.1,100,0.1,0.1,90.543,76,77.507,1,0.5,0.50286
0.1,100,0.1,1,90.543,76,77.507,1,0.48,0.50508
0.1,100,0.1,10,90.543,76,77.507,1,0.7575,0.74868
0.1,100,0.1,100,90.543,76,77.507,1,0.76,0.75279
0.1,100,0.1,1000,90.543,76,77.507,1,0.7625,0.75124
0.1,100,1,0.1,90.543,76,77.507,1,0.5175,0.49797
0.1,100,1,1,90.543,76,77.507,1,0.5125,0.50725
0.1,100,1,10,90.543,76,77.507,1,0.7025,0.69195
0.1,100,1,100,90.543,76,77.507,1,0.5475,0.49969
0.1,100,1,1000,90.543,76,77.507,1,0.785,0.79091
0.1,100,10,0.1,90.543,76,77.507,0.99937,0.4925,0.50025
0.1,100,10,1,90.543,76,77.507,0.85366,0.5475,0.50347
0.1,100,10,10,90.543,76,77.507,0.67792,0.515,0.50214
0.1,100,10,100,90.543,76,77.507,0.52158,0.5,0.50503
0.1,100,10,1000,90.543,76,77.507,0.50407,0.545,0.49914
0.1,100,100,0.1,90.543,76,77.507,0.52783,0.505,0.49714
0.1,100,100,1,90.543,76,77.507,0.5172,0.5025,0.49886
0.1,100,100,10,90.543,76,77.507,0.52345,0.49,0.49692
0.1,100,100,100,90.543,76,77.507,0.50719,0.495,0.49797
0.1,100,100,1000,90.543,76,77.507,0.51032,0.465,0.49614
0.1,100,1000,0.1,90.543,76,77.507,0.51345,0.49,0.50114
0.1,100,1000,1,90.543,76,77.507,0.50469,0.515,0.49814
0.1,100,1000,10,90.543,76,77.507,0.53283,0.505,0.50153
0.1,100,1000,100,90.543,76,77.507,0.50969,0.5175,0.49975
0.1,100,1000,1000,90.543,76,77.507,0.52783,0.4875,0.50236
0.1,1000,0.1,0.1,90.543,76,77.507,1,0.495,0.49775
0.1,1000,0.1,1,90.543,76,77.507,1,0.5225,0.50742
0.1,1000,0.1,10,90.543,76,77.507,1,0.4525,0.50203
0.1,1000,0.1,100,90.543,76,77.507,1,0.8,0.81297
0.1,1000,0.1,1000,90.543,76,77.507,1,0.7625,0.75279
0.1,1000,1,0.1,90.543,76,77.507,1,0.4975,0.50114
0.1,1000,1,1,90.543,76,77.507,0.58474,0.4875,0.50208
0.1,1000,1,10,90.543,76,77.507,0.50532,0.545,0.49925
0.1,1000,1,100,90.543,76,77.507,0.49656,0.4525,0.50081
0.1,1000,1,1000,90.543,76,77.507,1,0.455,0.50092
0.1,1000,10,0.1,90.543,76,77.507,0.53533,0.5675,0.49758
0.1,1000,10,1,90.543,76,77.507,0.5147,0.5175,0.49842
0.1,1000,10,10,90.543,76,77.507,0.51532,0.5225,0.49886
0.1,1000,10,100,90.543,76,77.507,0.51032,0.49,0.50247
0.1,1000,10,1000,90.543,76,77.507,0.50594,0.5475,0.49903
0.1,1000,100,0.1,90.543,76,77.507,0.51032,0.515,0.50303
0.1,1000,100,1,90.543,76,77.507,0.50469,0.4725,0.49897
0.1,1000,100,10,90.543,76,77.507,0.50907,0.485,0.49881
0.1,1000,100,100,90.543,76,77.507,0.50782,0.4425,0.50142
0.1,1000,100,1000,90.543,76,77.507,0.50469,0.55,0.49903
0.1,1000,1000,0.1,90.543,76,77.507,0.52095,0.4925,0.50425
0.1,1000,1000,1,90.543,76,77.507,0.50594,0.4875,0.49892
0.1,1000,1000,10,90.543,76,77.507,0.51282,0.4975,0.50425
0.1,1000,1000,100,90.543,76,77.507,0.52971,0.5175,0.50614
0.1,1000,1000,1000,90.543,76,77.507,0.53596,0.4775,0.49397
0.05,0.1,0.1,0.1,87.409,74.5,76.891,1,0.535,0.49824
0.05,0.1,0.1,1,87.409,74.5,76.891,1,0.49,0.49803
0.05,0.1,0.1,10,87.409,74.5,76.891,1,0.625,0.63105
0.05,0.1,0.1,100,87.409,74.5,76.891,1,0.655,0.65237
0.05,0.1,0.1,1000,87.409,74.5,76.891,1,0.655,0.65221
0.05,0.1,1,0.1,87.409,74.5,76.891,1,0.505,0.5035
0.05,0.1,1,1,87.409,74.5,76.891,1,0.495,0.49408
0.05,0.1,1,10,87.409,74.5,76.891,1,0.545,0.50624
0.05,0.1,1,100,87.409,74.5,76.891,1,0.63,0.63421
0.05,0.1,1,1000,87.409,74.5,76.891,1,0.655,0.65437
0.05,0.1,10,0.1,87.409,74.5,76.891,1,0.565,0.49792
0.05,0.1,10,1,87.409,74.5,76.891,1,0.465,0.50303
0.05,0.1,10,10,87.409,74.5,76.891,0.99875,0.57,0.5044
0.05,0.1,10,100,87.409,74.5,76.891,1,0.505,0.4995
0.05,0.1,10,1000,87.409,74.5,76.891,1,0.63,0.63394
0.05,0.1,100,0.1,87.409,74.5,76.891,0.5632,0.495,0.5075
0.05,0.1,100,1,87.409,74.5,76.891,0.9975,0.545,0.49545
0.05,0.1,100,10,87.409,74.5,76.891,0.99875,0.53,0.4926
0.05,0.1,100,100,87.409,74.5,76.891,0.99374,0.565,0.50082
0.05,0.1,100,1000,87.409,74.5,76.891,1,0.49,0.51434
0.05,0.1,1000,0.1,87.409,74.5,76.891,0.53567,0.47,0.50097
0.05,0.1,1000,1,87.409,74.5,76.891,0.5194,0.49,0.49629
0.05,0.1,1000,10,87.409,74.5,76.891,0.54193,0.485,0.49908
0.05,0.1,1000,100,87.409,74.5,76.891,0.5194,0.505,0.49982
0.05,0.1,1000,1000,87.409,74.5,76.891,0.51314,0.565,0.49624
0.05,1,0.1,0.1,87.409,74.5,76.891,1,0.45,0.49734
0.05,1,0.1,1,87.409,74.5,76.891,1,0.5,0.50471
0.05,1,0.1,10,87.409,74.5,76.891,1,0.63,0.64036
0.05,1,0.1,100,87.409,74.5,76.891,1,0.65,0.65184
0.05,1,0.1,1000,87.409,74.5,76.891,1,0.655,0.65268
0.05,1,1,0.1,87.409,74.5,76.891,1,0.515,0.50297
0.05,1,1,1,87.409,74.5,76.891,1,0.47,0.49755
0.05,1,1,10,87.409,74.5,76.891,1,0.535,0.50082
0.05,1,1,100,87.409,74.5,76.891,1,0.63,0.63426
0.05,1,1,1000,87.409,74.5,76.891,1,0.655,0.65226
0.05,1,10,0.1,87.409,74.5,76.891,1,0.465,0.50482
0.05,1,10,1,87.409,74.5,76.891,1,0.515,0.50129
0.05,1,10,10,87.409,74.5,76.891,0.99875,0.435,0.49792
0.05,1,10,100,87.409,74.5,76.891,1,0.505,0.51566
0.05,1,10,1000,87.409,74.5,76.891,1,0.51,0.5005
0.05,1,100,0.1,87.409,74.5,76.891,0.61577,0.515,0.49913
0.05,1,100,1,87.409,74.5,76.891,0.53817,0.485,0.50261
0.05,1,100,10,87.409,74.5,76.891,0.54193,0.465,0.49508
0.05,1,100,100,87.409,74.5,76.891,0.53442,0.535,0.50224
0.05,1,100,1000,87.409,74.5,76.891,0.5194,0.505,0.49945
0.05,1,1000,0.1,87.409,74.5,76.891,0.5169,0.495,0.50061
0.05,1,1000,1,87.409,74.5,76.891,0.55069,0.515,0.50039
0.05,1,1000,10,87.409,74.5,76.891,0.5169,0.485,0.4975
0.05,1,1000,100,87.409,74.5,76.891,0.50814,0.505,0.50108
0.05,1,1000,1000,87.409,74.5,76.891,0.53317,0.515,0.49734
0.05,10,0.1,0.1,87.409,74.5,76.891,1,0.55,0.50118
0.05,10,0.1,1,87.409,74.5,76.891,1,0.475,0.5074
0.05,10,0.1,10,87.409,74.5,76.891,1,0.63,0.63784
0.05,10,0.1,100,87.409,74.5,76.891,1,0.655,0.65216
0.05,10,0.1,1000,87.409,74.5,76.891,1,0.655,0.65221
0.05,10,1,0.1,87.409,74.5,76.891,1,0.515,0.50087
0.05,10,1,1,87.409,74.5,76.891,1,0.48,0.49818
0.05,10,1,10,87.409,74.5,76.891,1,0.55,0.52435
0.05,10,1,100,87.409,74.5,76.891,1,0.63,0.63663
0.05,10,1,1000,87.409,74.5,76.891,1,0.615,0.62299
0.05,10,10,0.1,87.409,74.5,76.891,0.60451,0.51,0.4976
0.05,10,10,1,87.409,74.5,76.891,0.60826,0.5,0.50619
0.05,10,10,10,87.409,74.5,76.891,0.9199,0.55,0.49845
0.05,10,10,100,87.409,74.5,76.891,0.59324,0.56,0.50108
0.05,10,10,1000,87.409,74.5,76.891,1,0.495,0.50013
0.05,10,100,0.1,87.409,74.5,76.891,0.53066,0.53,0.49634
0.05,10,100,1,87.409,74.5,76.891,0.53567,0.47,0.49787
0.05,10,100,10,87.409,74.5,76.891,0.54944,0.515,0.50434
0.05,10,100,100,87.409,74.5,76.891,0.53066,0.52,0.50313
0.05,10,100,1000,87.409,74.5,76.891,0.52816,0.455,0.49961
0.05,10,1000,0.1,87.409,74.5,76.891,0.52065,0.535,0.50045
0.05,10,1000,1,87.409,74.5,76.891,0.53317,0.52,0.50113
0.05,10,1000,10,87.409,74.5,76.891,0.5194,0.53,0.49471
0.05,10,1000,100,87.409,74.5,76.891,0.54944,0.455,0.49534
0.05,10,1000,1000,87.409,74.5,76.891,0.52315,0.47,0.50703
0.05,100,0.1,0.1,87.409,74.5,76.891,1,0.465,0.50318
0.05,100,0.1,1,87.409,74.5,76.891,1,0.48,0.50655
0.05,100,0.1,10,87.409,74.5,76.891,1,0.63,0.64047
0.05,100,0.1,100,87.409,74.5,76.891,1,0.66,0.65868
0.05,100,0.1,1000,87.409,74.5,76.891,1,0.655,0.65247
0.05,100,1,0.1,87.409,74.5,76.891,1,0.495,0.50208
0.05,100,1,1,87.409,74.5,76.891,1,0.43,0.50155
0.05,100,1,10,87.409,74.5,76.891,0.57572,0.465,0.50371
0.05,100,1,100,87.409,74.5,76.891,1,0.505,0.49987
0.05,100,1,1000,87.409,74.5,76.891,1,0.495,0.50082
0.05,100,10,0.1,87.409,74.5,76.891,0.56696,0.545,0.50355
0.05,100,10,1,87.409,74.5,76.891,0.597,0.495,0.49239
0.05,100,10,10,87.409,74.5,76.891,0.53191,0.54,0.50418
0.05,100,10,100,87.409,74.5,76.891,0.51064,0.45,0.50261
0.05,100,10,1000,87.409,74.5,76.891,0.51439,0.505,0.49982
0.05,100,100,0.1,87.409,74.5,76.891,0.5219,0.47,0.50797
0.05,100,100,1,87.409,74.5,76.891,0.50939,0.485,0.50366
0.05,100,100,10,87.409,74.5,76.891,0.52441,0.515,0.50192
0.05,100,100,100,87.409,74.5,76.891,0.53817,0.49,0.49671
0.05,100,100,1000,87.409,74.5,76.891,0.50313,0.515,0.50092
0.05,100,1000,0.1,87.409,74.5,76.891,0.5169,0.515,0.49955
0.05,100,1000,1,87.409,74.5,76.891,0.5169,0.445,0.49982
0.05,100,1000,10,87.409,74.5,76.891,0.51189,0.51,0.50292
0.05,100,1000,100,87.409,74.5,76.891,0.52691,0.49,0.49966
0.05,100,1000,1000,87.409,74.5,76.891,0.54068,0.555,0.50276
0.05,1000,0.1,0.1,87.409,74.5,76.891,1,0.5,0.49439
0.05,1000,0.1,1,87.409,74.5,76.891,0.58073,0.465,0.49792
0.05,1000,0.1,10,87.409,74.5,76.891,1,0.495,0.50029
0.05,1000,0.1,100,87.409,74.5,76.891,1,0.495,0.49992
0.05,1000,0.1,1000,87.409,74.5,76.891,1,0.68,0.67984
0.05,1000,1,0.1,87.409,74.5,76.891,1,0.535,0.50476
0.05,1000,1,1,87.409,74.5,76.891,0.53442,0.475,0.49682
0.05,1000,1,10,87.409,74.5,76.891,0.50563,0.5,0.49971
0.05,1000,1,100,87.409,74.5,76.891,0.51815,0.505,0.49976
0.05,1000,1,1000,87.409,74.5,76.891,1,0.505,0.49997
0.05,1000,10,0.1,87.409,74.5,76.891,0.50814,0.505,0.49792
0.05,1000,10,1,87.409,74.5,76.891,0.54819,0.45,0.49624
0.05,1000,10,10,87.409,74.5,76.891,0.5582,0.515,0.49355
0.05,1000,10,100,87.409,74.5,76.891,0.5219,0.55,0.49713
0.05,1000,10,1000,87.409,74.5,76.891,0.51815,0.505,0.49955
0.05,1000,100,0.1,87.409,74.5,76.891,0.54318,0.445,0.50055
0.05,1000,100,1,87.409,74.5,76.891,0.51314,0.53,0.49713
0.05,1000,100,10,87.409,74.5,76.891,0.55069,0.49,0.4946
0.05,1000,100,100,87.409,74.5,76.891,0.51314,0.505,0.49808
0.05,1000,100,1000,87.409,74.5,76.891,0.51815,0.505,0.49997
0.05,1000,1000,0.1,87.409,74.5,76.891,0.51189,0.545,0.49697
0.05,1000,1000,1,87.409,74.5,76.891,0.5219,0.52,0.50297
0.05,1000,1000,10,87.409,74.5,76.891,0.49562,0.54,0.49945
0.05,1000,1000,100,87.409,74.5,76.891,0.52566,0.61,0.50103
0.05,1000,1000,1000,87.409,74.5,76.891,0.51189,0.445,0.50519
0.01,0.1,0.1,0.1,80.921,80,77.471,1,0.55,0.50649
0.01,0.1,0.1,1,80.921,80,77.471,1,0.625,0.50038
0.01,0.1,0.1,10,80.921,80,77.471,1,0.825,0.78098
0.01,0.1,0.1,100,80.921,80,77.471,1,0.825,0.78865
0.01,0.1,0.1,1000,80.921,80,77.471,1,0.825,0.78911
0.01,0.1,1,0.1,80.921,80,77.471,1,0.5,0.50134
0.01,0.1,1,1,80.921,80,77.471,1,0.675,0.49124
0.01,0.1,1,10,80.921,80,77.471,1,0.625,0.66348
0.01,0.1,1,100,80.921,80,77.471,1,0.825,0.78881
0.01,0.1,1,1000,80.921,80,77.471,1,0.825,0.7886
0.01,0.1,10,0.1,80.921,80,77.471,1,0.625,0.50391
0.01,0.1,10,1,80.921,80,77.471,0.99371,0.55,0.49573
0.01,0.1,10,10,80.921,80,77.471,1,0.475,0.49694
0.01,0.1,10,100,80.921,80,77.471,1,0.625,0.49907
0.01,0.1,10,1000,80.921,80,77.471,1,0.825,0.78628
0.01,0.1,100,0.1,80.921,80,77.471,0.89308,0.675,0.50028
0.01,0.1,100,1,80.921,80,77.471,0.60377,0.525,0.50119
0.01,0.1,100,10,80.921,80,77.471,0.55346,0.5,0.50437
0.01,0.1,100,100,80.921,80,77.471,0.99371,0.55,0.49907
0.01,0.1,100,1000,80.921,80,77.471,0.67925,0.65,0.50412
0.01,0.1,1000,0.1,80.921,80,77.471,0.58491,0.5,0.50321
0.01,0.1,1000,1,80.921,80,77.471,0.54717,0.525,0.49699
0.01,0.1,1000,10,80.921,80,77.471,0.58491,0.475,0.49538
0.01,0.1,1000,100,80.921,80,77.471,0.59748,0.525,0.50144
0.01,0.1,1000,1000,80.921,80,77.471,0.5283,0.575,0.50038
0.01,1,0.1,0.1,80.921,80,77.471,1,0.525,0.49598
0.01,1,0.1,1,80.921,80,77.471,1,0.575,0.49674
0.01,1,0.1,10,80.921,80,77.471,1,0.825,0.78916
0.01,1,0.1,100,80.921,80,77.471,1,0.825,0.78911
0.01,1,0.1,1000,80.921,80,77.471,1,0.825,0.78891
0.01,1,1,0.1,80.921,80,77.471,1,0.475,0.49972
0.01,1,1,1,80.921,80,77.471,1,0.5,0.50144
0.01,1,1,10,80.921,80,77.471,1,0.375,0.50336
0.01,1,1,100,80.921,80,77.471,1,0.85,0.78704
0.01,1,1,1000,80.921,80,77.471,1,0.825,0.78704
0.01,1,10,0.1,80.921,80,77.471,1,0.475,0.49967
0.01,1,10,1,80.921,80,77.471,0.67925,0.35,0.50063
0.01,1,10,10,80.921,80,77.471,1,0.625,0.50871
0.01,1,10,100,80.921,80,77.471,0.99371,0.575,0.49891
0.01,1,10,1000,80.921,80,77.471,1,0.375,0.50109
0.01,1,100,0.1,80.921,80,77.471,0.55346,0.525,0.50669
0.01,1,100,1,80.921,80,77.471,0.50943,0.45,0.50306
0.01,1,100,10,80.921,80,77.471,0.55975,0.575,0.49669
0.01,1,100,100,80.921,80,77.471,0.54088,0.6,0.50498
0.01,1,100,1000,80.921,80,77.471,0.57233,0.5,0.49629
0.01,1,1000,0.1,80.921,80,77.471,0.59748,0.475,0.49987
0.01,1,1000,1,80.921,80,77.471,0.56604,0.55,0.49487
0.01,1,1000,10,80.921,80,77.471,0.61006,0.55,0.50104
0.01,1,1000,100,80.921,80,77.471,0.60377,0.45,0.49639
0.01,1,1000,1000,80.921,80,77.471,0.55975,0.725,0.50119
0.01,10,0.1,0.1,80.921,80,77.471,1,0.425,0.50053
0.01,10,0.1,1,80.921,80,77.471,1,0.6,0.55801
0.01,10,0.1,10,80.921,80,77.471,1,0.825,0.78876
0.01,10,0.1,100,80.921,80,77.471,1,0.825,0.78865
0.01,10,0.1,1000,80.921,80,77.471,1,0.85,0.78653
0.01,10,1,0.1,80.921,80,77.471,0.99371,0.625,0.50614
0.01,10,1,1,80.921,80,77.471,0.99371,0.625,0.50346
0.01,10,1,10,80.921,80,77.471,1,0.825,0.76193
0.01,10,1,100,80.921,80,77.471,1,0.625,0.49896
0.01,10,1,1000,80.921,80,77.471,1,0.45,0.5221
0.01,10,10,0.1,80.921,80,77.471,0.6478,0.5,0.49977
0.01,10,10,1,80.921,80,77.471,0.86164,0.475,0.50518
0.01,10,10,10,80.921,80,77.471,0.62264,0.45,0.50508
0.01,10,10,100,80.921,80,77.471,0.58491,0.425,0.49189
0.01,10,10,1000,80.921,80,77.471,0.47799,0.375,0.50093
0.01,10,100,0.1,80.921,80,77.471,0.55346,0.65,0.49987
0.01,10,100,1,80.921,80,77.471,0.59748,0.375,0.49795
0.01,10,100,10,80.921,80,77.471,0.53459,0.425,0.49937
0.01,10,100,100,80.921,80,77.471,0.56604,0.55,0.51043
0.01,10,100,1000,80.921,80,77.471,0.51572,0.425,0.4978
0.01,10,1000,0.1,80.921,80,77.471,0.48428,0.475,0.502
0.01,10,1000,1,80.921,80,77.471,0.58491,0.475,0.50194
0.01,10,1000,10,80.921,80,77.471,0.61006,0.525,0.49563
0.01,10,1000,100,80.921,80,77.471,0.62264,0.675,0.50503
0.01,10,1000,1000,80.921,80,77.471,0.54088,0.45,0.50437
0.01,100,0.1,0.1,80.921,80,77.471,1,0.45,0.4975
0.01,100,0.1,1,80.921,80,77.471,1,0.65,0.72647
0.01,100,0.1,10,80.921,80,77.471,1,0.625,0.50043
0.01,100,0.1,100,80.921,80,77.471,1,0.8,0.78759
0.01,100,0.1,1000,80.921,80,77.471,1,0.625,0.65869
0.01,100,1,0.1,80.921,80,77.471,1,0.375,0.50083
0.01,100,1,1,80.921,80,77.471,0.73585,0.525,0.49987
0.01,100,1,10,80.921,80,77.471,0.57862,0.45,0.49356
0.01,100,1,100,80.921,80,77.471,0.52201,0.625,0.49896
0.01,100,1,1000,80.921,80,77.471,1,0.625,0.49866
0.01,100,10,0.1,80.921,80,77.471,0.89937,0.4,0.49669
0.01,100,10,1,80.921,80,77.471,0.66667,0.475,0.50058
0.01,100,10,10,80.921,80,77.471,0.5283,0.45,0.50265
0.01,100,10,100,80.921,80,77.471,0.52201,0.625,0.49907
0.01,100,10,1000,80.921,80,77.471,0.52201,0.625,0.49917
0.01,100,100,0.1,80.921,80,77.471,0.55346,0.525,0.50407
0.01,100,100,1,80.921,80,77.471,0.53459,0.475,0.50225
0.01,100,100,10,80.921,80,77.471,0.54088,0.5,0.50321
0.01,100,100,100,80.921,80,77.471,0.55975,0.45,0.49482
0.01,100,100,1000,80.921,80,77.471,0.52201,0.625,0.49902
0.01,100,1000,0.1,80.921,80,77.471,0.61635,0.475,0.49876
0.01,100,1000,1,80.921,80,77.471,0.50314,0.45,0.50306
0.01,100,1000,10,80.921,80,77.471,0.59119,0.5,0.49881
0.01,100,1000,100,80.921,80,77.471,0.54717,0.4,0.50119
0.01,100,1000,1000,80.921,80,77.471,0.49686,0.575,0.50205
0.01,1000,0.1,0.1,80.921,80,77.471,1,0.55,0.49977
0.01,1000,0.1,1,80.921,80,77.471,0.78616,0.45,0.50174
0.01,1000,0.1,10,80.921,80,77.471,0.61635,0.625,0.49896
0.01,1000,0.1,100,80.921,80,77.471,1,0.375,0.50119
0.01,1000,0.1,1000,80.921,80,77.471,1,0.675,0.71556
0.01,1000,1,0.1,80.921,80,77.471,0.59748,0.625,0.49851
0.01,1000,1,1,80.921,80,77.471,0.53459,0.45,0.50467
0.01,1000,1,10,80.921,80,77.471,0.52201,0.4,0.50023
0.01,1000,1,100,80.921,80,77.471,0.52201,0.625,0.49922
0.01,1000,1,1000,80.921,80,77.471,0.56604,0.625,0.49902
0.01,1000,10,0.1,80.921,80,77.471,0.54717,0.45,0.49634
0.01,1000,10,1,80.921,80,77.471,0.62264,0.6,0.49598
0.01,1000,10,10,80.921,80,77.471,0.5283,0.525,0.50321
0.01,1000,10,100,80.921,80,77.471,0.54088,0.5,0.49907
0.01,1000,10,1000,80.921,80,77.471,0.52201,0.625,0.49907
0.01,1000,100,0.1,80.921,80,77.471,0.50943,0.475,0.49927
0.01,1000,100,1,80.921,80,77.471,0.54088,0.35,0.50391
0.01,1000,100,10,80.921,80,77.471,0.54717,0.575,0.50452
0.01,1000,100,100,80.921,80,77.471,0.51572,0.425,0.49997
0.01,1000,100,1000,80.921,80,77.471,0.52201,0.625,0.49932
0.01,1000,1000,0.1,80.921,80,77.471,0.55975,0.45,0.49664
0.01,1000,1000,1,80.921,80,77.471,0.5283,0.575,0.49912
0.01,1000,1000,10,80.921,80,77.471,0.53459,0.5,0.49795
0.01,1000,1000,100,80.921,80,77.471,0.56604,0.65,0.50235
0.01,1000,1000,1000,80.921,80,77.471,0.56604,0.575,0.49705
