ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te,
0.8,1,1,1,97.214,90.625,92,1,0.74554,0.77143
0.8,1,1,10,97.214,90.625,92,1,0.70089,0.72571
0.8,1,1,100,97.214,90.625,92,1,0.50625,0.50429
0.8,1,1,1000,97.214,90.625,92,1,0.53571,0.55071
0.8,1,10,1,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,1,10,10,97.214,90.625,92,0.93237,0.52232,0.51429
0.8,1,10,100,97.214,90.625,92,0.99241,0.52321,0.52357
0.8,1,10,1000,97.214,90.625,92,0.96071,0.52232,0.51429
0.8,1,100,1,97.214,90.625,92,0.99888,0.52232,0.51429
0.8,1,100,10,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,1,100,100,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,1,100,1000,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,1,1000,1,97.214,90.625,92,0.94487,0.63304,0.62786
0.8,1,1000,10,97.214,90.625,92,0.84911,0.66518,0.67071
0.8,1,1000,100,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,1,1000,1000,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,10,1,1,97.214,90.625,92,0.93013,0.80089,0.82286
0.8,10,1,10,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,10,1,100,97.214,90.625,92,0.98996,0.52054,0.50857
0.8,10,1,1000,97.214,90.625,92,0.87813,0.52232,0.51429
0.8,10,10,1,97.214,90.625,92,0.8067,0.79732,0.80643
0.8,10,10,10,97.214,90.625,92,0.8125,0.77857,0.77929
0.8,10,10,100,97.214,90.625,92,0.96696,0.54286,0.53857
0.8,10,10,1000,97.214,90.625,92,0.9904,0.52232,0.51429
0.8,10,100,1,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,10,100,10,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,10,100,100,97.214,90.625,92,0.64643,0.64018,0.64929
0.8,10,100,1000,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,10,1000,1,97.214,90.625,92,0.99621,0.52232,0.51429
0.8,10,1000,10,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,10,1000,100,97.214,90.625,92,0.7625,0.74911,0.75214
0.8,10,1000,1000,97.214,90.625,92,0.6942,0.69554,0.68786
0.8,100,1,1,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,100,1,10,97.214,90.625,92,0.9971,0.52232,0.51429
0.8,100,1,100,97.214,90.625,92,0.76295,0.55089,0.55571
0.8,100,1,1000,97.214,90.625,92,0.99955,0.67589,0.65857
0.8,100,10,1,97.214,90.625,92,0.98482,0.52232,0.51429
0.8,100,10,10,97.214,90.625,92,0.48996,0.52232,0.51429
0.8,100,10,100,97.214,90.625,92,0.48996,0.52232,0.51429
