ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te
0.1,0.1,0.1,100,90.543,76,77.507,1,0.7575,0.75279
0.1,0.1,0.1,1000,90.543,76,77.507,1,0.7575,0.75318
0.1,0.1,1,0.1,90.543,76,77.507,1,0.6825,0.65817
0.1,0.1,1,1,90.543,76,77.507,1,0.725,0.72457
0.1,0.1,1,10,90.543,76,77.507,1,0.4475,0.50031
0.1,0.1,1,100,90.543,76,77.507,1,0.7775,0.78435
0.1,0.1,1,1000,90.543,76,77.507,1,0.7575,0.75246
0.1,0.1,10,0.1,90.543,76,77.507,1,0.5875,0.61966
0.1,0.1,10,1,90.543,76,77.507,1,0.6825,0.68378
0.1,0.1,10,10,90.543,76,77.507,1,0.4475,0.50136
0.1,0.1,10,100,90.543,76,77.507,1,0.7225,0.70984
0.1,0.1,10,1000,90.543,76,77.507,1,0.8075,0.80119
0.1,0.1,100,0.1,90.543,76,77.507,1,0.61,0.65133
0.1,0.1,100,1,90.543,76,77.507,1,0.67,0.68489
0.1,0.1,100,10,90.543,76,77.507,1,0.7225,0.70884
0.1,0.1,100,100,90.543,76,77.507,1,0.745,0.74368
0.1,0.1,100,1000,90.543,76,77.507,1,0.45,0.50119
0.1,0.1,1000,0.1,90.543,76,77.507,0.99437,0.66,0.63633
0.1,0.1,1000,1,90.543,76,77.507,1,0.57,0.60138
0.1,0.1,1000,10,90.543,76,77.507,0.99437,0.625,0.64722
0.1,0.1,1000,100,90.543,76,77.507,0.97686,0.61,0.62377
0.1,0.1,1000,1000,90.543,76,77.507,0.9556,0.7325,0.71834
0.1,1,0.1,0.1,90.543,76,77.507,1,0.7225,0.71045
0.1,1,0.1,1,90.543,76,77.507,1,0.545,0.50031
0.1,1,0.1,10,90.543,76,77.507,1,0.81,0.80763
0.1,1,0.1,100,90.543,76,77.507,1,0.7575,0.75313
0.1,1,0.1,1000,90.543,76,77.507,1,0.5425,0.49869
0.1,1,1,0.1,90.543,76,77.507,1,0.565,0.62472
0.1,1,1,1,90.543,76,77.507,1,0.4475,0.50042
0.1,1,1,10,90.543,76,77.507,1,0.4475,0.50036
0.1,1,1,100,90.543,76,77.507,1,0.785,0.79474
0.1,1,1,1000,90.543,76,77.507,1,0.8025,0.79686
0.1,1,10,0.1,90.543,76,77.507,1,0.6675,0.65261
0.1,1,10,1,90.543,76,77.507,1,0.6975,0.71279
0.1,1,10,10,90.543,76,77.507,1,0.49,0.53198
0.1,1,10,100,90.543,76,77.507,1,0.5425,0.49897
0.1,1,10,1000,90.543,76,77.507,1,0.45,0.50114
0.1,1,100,0.1,90.543,76,77.507,1,0.7,0.70278
0.1,1,100,1,90.543,76,77.507,1,0.67,0.67056
0.1,1,100,10,90.543,76,77.507,0.99937,0.6925,0.69567
0.1,1,100,100,90.543,76,77.507,1,0.595,0.58215
0.1,1,100,1000,90.543,76,77.507,1,0.5425,0.49919
0.1,1,1000,0.1,90.543,76,77.507,0.99187,0.6475,0.65683
0.1,1,1000,1,90.543,76,77.507,0.99437,0.575,0.61099
0.1,1,1000,10,90.543,76,77.507,0.96936,0.6125,0.59015
0.1,1,1000,100,90.543,76,77.507,0.90119,0.7825,0.7763
0.1,1,1000,1000,90.543,76,77.507,0.72921,0.6975,0.69595
0.1,10,0.1,0.1,90.543,76,77.507,1,0.5625,0.61394
0.1,10,0.1,1,90.543,76,77.507,1,0.4475,0.50075
0.1,10,0.1,10,90.543,76,77.507,1,0.695,0.67772
0.1,10,0.1,100,90.543,76,77.507,1,0.4475,0.50042
0.1,10,0.1,1000,90.543,76,77.507,1,0.4475,0.50042
0.1,10,1,0.1,90.543,76,77.507,1,0.5425,0.50531
0.1,10,1,1,90.543,76,77.507,1,0.5425,0.49875
0.1,10,1,10,90.543,76,77.507,1,0.5425,0.49881
0.1,10,1,100,90.543,76,77.507,1,0.545,0.50436
0.1,10,1,1000,90.543,76,77.507,1,0.5425,0.49864
0.1,10,10,0.1,90.543,76,77.507,1,0.655,0.66272
0.1,10,10,1,90.543,76,77.507,1,0.5675,0.62583
0.1,10,10,10,90.543,76,77.507,1,0.71,0.69362
0.1,10,10,100,90.543,76,77.507,1,0.575,0.56959
0.1,10,10,1000,90.543,76,77.507,1,0.4475,0.50036
0.1,10,100,0.1,90.543,76,77.507,1,0.585,0.59221
0.1,10,100,1,90.543,76,77.507,0.99937,0.6025,0.64261
0.1,10,100,10,90.543,76,77.507,0.99937,0.695,0.67483
0.1,10,100,100,90.543,76,77.507,0.78236,0.7275,0.7259
0.1,10,100,1000,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,10,1000,0.1,90.543,76,77.507,0.95685,0.5825,0.63577
0.1,10,1000,1,90.543,76,77.507,0.92058,0.4775,0.47108
0.1,10,1000,10,90.543,76,77.507,0.85491,0.695,0.68589
0.1,10,1000,100,90.543,76,77.507,0.75547,0.7225,0.72312
0.1,10,1000,1000,90.543,76,77.507,0.7661,0.7525,0.76402
0.1,100,0.1,0.1,90.543,76,77.507,1,0.6175,0.63322
0.1,100,0.1,1,90.543,76,77.507,1,0.4475,0.50053
0.1,100,0.1,10,90.543,76,77.507,1,0.5425,0.49892
0.1,100,0.1,100,90.543,76,77.507,1,0.4475,0.50047
0.1,100,0.1,1000,90.543,76,77.507,1,0.545,0.50858
0.1,100,1,0.1,90.543,76,77.507,1,0.5725,0.52903
0.1,100,1,1,90.543,76,77.507,1,0.73,0.74829
0.1,100,1,10,90.543,76,77.507,1,0.775,0.76474
0.1,100,1,100,90.543,76,77.507,1,0.4475,0.50036
0.1,100,1,1000,90.543,76,77.507,1,0.4475,0.50031
0.1,100,10,0.1,90.543,76,77.507,1,0.6625,0.67417
0.1,100,10,1,90.543,76,77.507,1,0.635,0.63761
0.1,100,10,10,90.543,76,77.507,0.80613,0.7475,0.75585
0.1,100,10,100,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,100,10,1000,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,100,100,0.1,90.543,76,77.507,1,0.6425,0.61582
0.1,100,100,1,90.543,76,77.507,1,0.53,0.57198
0.1,100,100,10,90.543,76,77.507,0.74797,0.68,0.71779
0.1,100,100,100,90.543,76,77.507,0.71607,0.7225,0.71123
0.1,100,100,1000,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,100,1000,0.1,90.543,76,77.507,0.86429,0.7025,0.66806
0.1,100,1000,1,90.543,76,77.507,0.89493,0.64,0.64155
0.1,100,1000,10,90.543,76,77.507,0.71295,0.675,0.67906
0.1,100,1000,100,90.543,76,77.507,0.70106,0.6675,0.68973
0.1,100,1000,1000,90.543,76,77.507,0.7142,0.73,0.71567
0.1,1000,0.1,0.1,90.543,76,77.507,1,0.5675,0.63627
0.1,1000,0.1,1,90.543,76,77.507,1,0.735,0.73651
0.1,1000,0.1,10,90.543,76,77.507,1,0.4475,0.50025
0.1,1000,0.1,100,90.543,76,77.507,1,0.5425,0.49864
0.1,1000,0.1,1000,90.543,76,77.507,1,0.4475,0.50047
0.1,1000,1,0.1,90.543,76,77.507,1,0.5075,0.54592
0.1,1000,1,1,90.543,76,77.507,0.97874,0.65,0.6735
0.1,1000,1,10,90.543,76,77.507,0.50657,0.5425,0.49864
0.1,1000,1,100,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,1000,1,1000,90.543,76,77.507,0.50657,0.5425,0.49864
0.1,1000,10,0.1,90.543,76,77.507,1,0.68,0.67233
0.1,1000,10,1,90.543,76,77.507,0.63039,0.6275,0.61532
0.1,1000,10,10,90.543,76,77.507,0.6873,0.715,0.68823
0.1,1000,10,100,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,1000,10,1000,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,1000,100,0.1,90.543,76,77.507,1,0.54,0.56382
0.1,1000,100,1,90.543,76,77.507,0.79675,0.7325,0.74962
0.1,1000,100,10,90.543,76,77.507,0.73671,0.74,0.73257
0.1,1000,100,100,90.543,76,77.507,0.73171,0.725,0.7329
0.1,1000,100,1000,90.543,76,77.507,0.50407,0.5425,0.49864
0.1,1000,1000,0.1,90.543,76,77.507,0.78549,0.7375,0.70412
0.1,1000,1000,1,90.543,76,77.507,0.72045,0.6125,0.643
0.1,1000,1000,10,90.543,76,77.507,0.67605,0.645,0.66105
0.1,1000,1000,100,90.543,76,77.507,0.73609,0.74,0.74485
0.1,1000,1000,1000,90.543,76,77.507,0.74859,0.7425,0.74818
0.05,0.1,0.1,0.1,87.409,74.5,76.891,1,0.505,0.51319
0.05,0.1,0.1,1,87.409,74.5,76.891,1,0.51,0.50087
0.05,0.1,0.1,10,87.409,74.5,76.891,1,0.685,0.7009
0.05,0.1,0.1,100,87.409,74.5,76.891,1,0.635,0.64763
0.05,0.1,0.1,1000,87.409,74.5,76.891,1,0.655,0.65189
0.05,0.1,1,0.1,87.409,74.5,76.891,1,0.645,0.64436
0.05,0.1,1,1,87.409,74.5,76.891,1,0.67,0.67805
0.05,0.1,1,10,87.409,74.5,76.891,1,0.51,0.49913
0.05,0.1,1,100,87.409,74.5,76.891,1,0.805,0.80423
0.05,0.1,1,1000,87.409,74.5,76.891,1,0.655,0.65189
0.05,0.1,10,0.1,87.409,74.5,76.891,1,0.655,0.60067
0.05,0.1,10,1,87.409,74.5,76.891,1,0.61,0.64868
0.05,0.1,10,10,87.409,74.5,76.891,1,0.535,0.53772
0.05,0.1,10,100,87.409,74.5,76.891,1,0.515,0.50887
0.05,0.1,10,1000,87.409,74.5,76.891,1,0.535,0.53961
0.05,0.1,100,0.1,87.409,74.5,76.891,1,0.68,0.6709
0.05,0.1,100,1,87.409,74.5,76.891,1,0.65,0.6281
0.05,0.1,100,10,87.409,74.5,76.891,0.99875,0.73,0.73238
0.05,0.1,100,100,87.409,74.5,76.891,1,0.535,0.51466
0.05,0.1,100,1000,87.409,74.5,76.891,1,0.495,0.50003
0.05,0.1,1000,0.1,87.409,74.5,76.891,0.9975,0.65,0.63421
0.05,0.1,1000,1,87.409,74.5,76.891,0.9975,0.645,0.68653
0.05,0.1,1000,10,87.409,74.5,76.891,0.99249,0.57,0.5782
0.05,0.1,1000,100,87.409,74.5,76.891,0.93867,0.7,0.67579
0.05,0.1,1000,1000,87.409,74.5,76.891,0.94493,0.675,0.70685
0.05,1,0.1,0.1,87.409,74.5,76.891,1,0.52,0.52403
0.05,1,0.1,1,87.409,74.5,76.891,1,0.66,0.65695
0.05,1,0.1,10,87.409,74.5,76.891,1,0.51,0.52045
0.05,1,0.1,100,87.409,74.5,76.891,1,0.635,0.65047
0.05,1,0.1,1000,87.409,74.5,76.891,1,0.51,0.49929
0.05,1,1,0.1,87.409,74.5,76.891,1,0.665,0.66763
0.05,1,1,1,87.409,74.5,76.891,1,0.665,0.69974
0.05,1,1,10,87.409,74.5,76.891,1,0.495,0.49987
0.05,1,1,100,87.409,74.5,76.891,1,0.54,0.55314
0.05,1,1,1000,87.409,74.5,76.891,1,0.505,0.49918
0.05,1,10,0.1,87.409,74.5,76.891,1,0.53,0.52624
0.05,1,10,1,87.409,74.5,76.891,1,0.63,0.61341
0.05,1,10,10,87.409,74.5,76.891,1,0.63,0.66647
0.05,1,10,100,87.409,74.5,76.891,1,0.51,0.49976
0.05,1,10,1000,87.409,74.5,76.891,1,0.505,0.49918
0.05,1,100,0.1,87.409,74.5,76.891,1,0.545,0.55646
0.05,1,100,1,87.409,74.5,76.891,1,0.745,0.75917
0.05,1,100,10,87.409,74.5,76.891,1,0.56,0.54519
0.05,1,100,100,87.409,74.5,76.891,1,0.735,0.72159
0.05,1,100,1000,87.409,74.5,76.891,0.51815,0.505,0.49918
0.05,1,1000,0.1,87.409,74.5,76.891,0.97622,0.675,0.65284
0.05,1,1000,1,87.409,74.5,76.891,0.97997,0.71,0.72059
0.05,1,1000,10,87.409,74.5,76.891,0.96496,0.725,0.71159
0.05,1,1000,100,87.409,74.5,76.891,0.82979,0.72,0.71543
0.05,1,1000,1000,87.409,74.5,76.891,0.77472,0.72,0.73575
0.05,10,0.1,0.1,87.409,74.5,76.891,1,0.745,0.75012
0.05,10,0.1,1,87.409,74.5,76.891,1,0.495,0.50029
0.05,10,0.1,10,87.409,74.5,76.891,1,0.75,0.76781
0.05,10,0.1,100,87.409,74.5,76.891,1,0.505,0.49929
0.05,10,0.1,1000,87.409,74.5,76.891,1,0.51,0.4995
0.05,10,1,0.1,87.409,74.5,76.891,1,0.645,0.63294
0.05,10,1,1,87.409,74.5,76.891,1,0.72,0.69169
0.05,10,1,10,87.409,74.5,76.891,1,0.495,0.49955
0.05,10,1,100,87.409,74.5,76.891,1,0.505,0.49913
0.05,10,1,1000,87.409,74.5,76.891,1,0.505,0.49913
0.05,10,10,0.1,87.409,74.5,76.891,1,0.695,0.70737
0.05,10,10,1,87.409,74.5,76.891,1,0.57,0.55156
0.05,10,10,10,87.409,74.5,76.891,1,0.69,0.65779
0.05,10,10,100,87.409,74.5,76.891,0.5194,0.505,0.49918
0.05,10,10,1000,87.409,74.5,76.891,0.5194,0.505,0.49913
0.05,10,100,0.1,87.409,74.5,76.891,1,0.535,0.55788
0.05,10,100,1,87.409,74.5,76.891,1,0.61,0.59399
0.05,10,100,10,87.409,74.5,76.891,0.99875,0.73,0.71669
0.05,10,100,100,87.409,74.5,76.891,0.81602,0.725,0.74643
0.05,10,100,1000,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,10,1000,0.1,87.409,74.5,76.891,0.94869,0.605,0.63089
0.05,10,1000,1,87.409,74.5,76.891,0.96996,0.59,0.64305
0.05,10,1000,10,87.409,74.5,76.891,0.83605,0.685,0.70353
0.05,10,1000,100,87.409,74.5,76.891,0.6408,0.565,0.59788
0.05,10,1000,1000,87.409,74.5,76.891,0.71339,0.705,0.69837
0.05,100,0.1,0.1,87.409,74.5,76.891,1,0.55,0.54219
0.05,100,0.1,1,87.409,74.5,76.891,1,0.585,0.57872
0.05,100,0.1,10,87.409,74.5,76.891,1,0.505,0.49924
0.05,100,0.1,100,87.409,74.5,76.891,1,0.505,0.49913
0.05,100,0.1,1000,87.409,74.5,76.891,1,0.51,0.49929
0.05,100,1,0.1,87.409,74.5,76.891,1,0.71,0.69258
0.05,100,1,1,87.409,74.5,76.891,1,0.705,0.65595
0.05,100,1,10,87.409,74.5,76.891,0.63454,0.505,0.49918
0.05,100,1,100,87.409,74.5,76.891,0.5194,0.505,0.49918
0.05,100,1,1000,87.409,74.5,76.891,1,0.495,0.49955
0.05,100,10,0.1,87.409,74.5,76.891,1,0.61,0.61799
0.05,100,10,1,87.409,74.5,76.891,1,0.62,0.63521
0.05,100,10,10,87.409,74.5,76.891,0.74844,0.67,0.70601
0.05,100,10,100,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,100,10,1000,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,100,100,0.1,87.409,74.5,76.891,1,0.495,0.54335
0.05,100,100,1,87.409,74.5,76.891,0.99124,0.675,0.66684
0.05,100,100,10,87.409,74.5,76.891,0.75469,0.725,0.72527
0.05,100,100,100,87.409,74.5,76.891,0.76846,0.735,0.74901
0.05,100,100,1000,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,100,1000,0.1,87.409,74.5,76.891,0.71339,0.65,0.62684
0.05,100,1000,1,87.409,74.5,76.891,0.69962,0.575,0.6041
0.05,100,1000,10,87.409,74.5,76.891,0.65081,0.61,0.62526
0.05,100,1000,100,87.409,74.5,76.891,0.70713,0.665,0.70164
0.05,100,1000,1000,87.409,74.5,76.891,0.6821,0.65,0.66095
0.05,1000,0.1,0.1,87.409,74.5,76.891,1,0.695,0.69406
0.05,1000,0.1,1,87.409,74.5,76.891,1,0.51,0.50008
0.05,1000,0.1,10,87.409,74.5,76.891,1,0.505,0.49908
0.05,1000,0.1,100,87.409,74.5,76.891,1,0.505,0.49913
0.05,1000,0.1,1000,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,1000,1,0.1,87.409,74.5,76.891,1,0.55,0.56572
0.05,1000,1,1,87.409,74.5,76.891,0.81477,0.755,0.76049
0.05,1000,1,10,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,1000,1,100,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,1000,1,1000,87.409,74.5,76.891,0.5194,0.505,0.49918
0.05,1000,10,0.1,87.409,74.5,76.891,0.99875,0.605,0.65352
0.05,1000,10,1,87.409,74.5,76.891,0.70713,0.66,0.67679
0.05,1000,10,10,87.409,74.5,76.891,0.72841,0.7,0.70506
0.05,1000,10,100,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,1000,10,1000,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,1000,100,0.1,87.409,74.5,76.891,0.93867,0.6,0.57572
0.05,1000,100,1,87.409,74.5,76.891,0.54819,0.56,0.56393
0.05,1000,100,10,87.409,74.5,76.891,0.75219,0.745,0.73927
0.05,1000,100,100,87.409,74.5,76.891,0.70588,0.705,0.69069
0.05,1000,100,1000,87.409,74.5,76.891,0.5169,0.505,0.49918
0.05,1000,1000,0.1,87.409,74.5,76.891,0.67084,0.595,0.63026
0.05,1000,1000,1,87.409,74.5,76.891,0.71339,0.665,0.69269
0.05,1000,1000,10,87.409,74.5,76.891,0.67334,0.725,0.68727
0.05,1000,1000,100,87.409,74.5,76.891,0.70338,0.675,0.68669
0.05,1000,1000,1000,87.409,74.5,76.891,0.67459,0.625,0.64773
0.01,0.1,0.1,0.1,80.921,80,77.471,1,0.625,0.62403
0.01,0.1,0.1,1,80.921,80,77.471,1,0.625,0.49826
0.01,0.1,0.1,10,80.921,80,77.471,1,0.425,0.54781
0.01,0.1,0.1,100,80.921,80,77.471,1,0.825,0.78835
0.01,0.1,0.1,1000,80.921,80,77.471,1,0.625,0.49816
0.01,0.1,1,0.1,80.921,80,77.471,1,0.65,0.54286
0.01,0.1,1,1,80.921,80,77.471,1,0.75,0.68308
0.01,0.1,1,10,80.921,80,77.471,1,0.625,0.49836
0.01,0.1,1,100,80.921,80,77.471,1,0.625,0.49846
0.01,0.1,1,1000,80.921,80,77.471,1,0.625,0.49826
0.01,0.1,10,0.1,80.921,80,77.471,1,0.525,0.50205
0.01,0.1,10,1,80.921,80,77.471,1,0.675,0.62565
0.01,0.1,10,10,80.921,80,77.471,1,0.5,0.53468
0.01,0.1,10,100,80.921,80,77.471,1,0.625,0.49836
0.01,0.1,10,1000,80.921,80,77.471,1,0.625,0.49841
0.01,0.1,100,0.1,80.921,80,77.471,1,0.75,0.64202
0.01,0.1,100,1,80.921,80,77.471,1,0.5,0.59575
0.01,0.1,100,10,80.921,80,77.471,1,0.45,0.46623
0.01,0.1,100,100,80.921,80,77.471,0.99371,0.675,0.601
0.01,0.1,100,1000,80.921,80,77.471,1,0.6,0.50503
0.01,0.1,1000,0.1,80.921,80,77.471,0.88679,0.525,0.56463
0.01,0.1,1000,1,80.921,80,77.471,0.99371,0.5,0.5865
0.01,0.1,1000,10,80.921,80,77.471,0.96226,0.475,0.45562
0.01,0.1,1000,100,80.921,80,77.471,0.88679,0.625,0.72698
0.01,0.1,1000,1000,80.921,80,77.471,0.77987,0.725,0.73769
0.01,1,0.1,0.1,80.921,80,77.471,1,0.625,0.62019
0.01,1,0.1,1,80.921,80,77.471,1,0.375,0.50053
0.01,1,0.1,10,80.921,80,77.471,1,0.775,0.78739
0.01,1,0.1,100,80.921,80,77.471,1,0.375,0.50053
0.01,1,0.1,1000,80.921,80,77.471,1,0.625,0.49821
0.01,1,1,0.1,80.921,80,77.471,1,0.7,0.64808
0.01,1,1,1,80.921,80,77.471,1,0.7,0.64995
0.01,1,1,10,80.921,80,77.471,1,0.375,0.50189
0.01,1,1,100,80.921,80,77.471,1,0.625,0.49831
0.01,1,1,1000,80.921,80,77.471,1,0.375,0.50033
0.01,1,10,0.1,80.921,80,77.471,1,0.375,0.47068
0.01,1,10,1,80.921,80,77.471,1,0.4,0.42092
0.01,1,10,10,80.921,80,77.471,1,0.675,0.6752
0.01,1,10,100,80.921,80,77.471,1,0.625,0.49841
0.01,1,10,1000,80.921,80,77.471,1,0.375,0.50033
0.01,1,100,0.1,80.921,80,77.471,1,0.3,0.41804
0.01,1,100,1,80.921,80,77.471,1,0.525,0.59211
0.01,1,100,10,80.921,80,77.471,1,0.65,0.61883
0.01,1,100,100,80.921,80,77.471,0.8239,0.675,0.71758
0.01,1,100,1000,80.921,80,77.471,0.52201,0.625,0.49836
0.01,1,1000,0.1,80.921,80,77.471,0.98113,0.5,0.50998
0.01,1,1000,1,80.921,80,77.471,0.93082,0.55,0.64949
0.01,1,1000,10,80.921,80,77.471,0.89937,0.675,0.66934
0.01,1,1000,100,80.921,80,77.471,0.79874,0.75,0.69152
0.01,1,1000,1000,80.921,80,77.471,0.7673,0.7,0.73193
0.01,10,0.1,0.1,80.921,80,77.471,1,0.7,0.59398
0.01,10,0.1,1,80.921,80,77.471,1,0.775,0.72774
0.01,10,0.1,10,80.921,80,77.471,1,0.625,0.49821
0.01,10,0.1,100,80.921,80,77.471,1,0.375,0.50058
0.01,10,0.1,1000,80.921,80,77.471,1,0.375,0.50038
0.01,10,1,0.1,80.921,80,77.471,1,0.575,0.60322
0.01,10,1,1,80.921,80,77.471,1,0.475,0.57862
0.01,10,1,10,80.921,80,77.471,1,0.625,0.66086
0.01,10,1,100,80.921,80,77.471,1,0.625,0.49836
0.01,10,1,1000,80.921,80,77.471,1,0.625,0.49836
0.01,10,10,0.1,80.921,80,77.471,1,0.425,0.48058
0.01,10,10,1,80.921,80,77.471,1,0.6,0.59943
0.01,10,10,10,80.921,80,77.471,0.76101,0.65,0.70693
0.01,10,10,100,80.921,80,77.471,0.52201,0.625,0.49841
0.01,10,10,1000,80.921,80,77.471,0.52201,0.625,0.49836
0.01,10,100,0.1,80.921,80,77.471,1,0.425,0.44017
0.01,10,100,1,80.921,80,77.471,0.98742,0.6,0.5275
0.01,10,100,10,80.921,80,77.471,0.76101,0.75,0.64676
0.01,10,100,100,80.921,80,77.471,0.75472,0.725,0.76431
0.01,10,100,1000,80.921,80,77.471,0.52201,0.625,0.49841
0.01,10,1000,0.1,80.921,80,77.471,0.80503,0.725,0.65298
0.01,10,1000,1,80.921,80,77.471,0.86792,0.7,0.71132
0.01,10,1000,10,80.921,80,77.471,0.75472,0.675,0.69475
0.01,10,1000,100,80.921,80,77.471,0.79245,0.75,0.74153
0.01,10,1000,1000,80.921,80,77.471,0.74843,0.675,0.71172
0.01,100,0.1,0.1,80.921,80,77.471,1,0.7,0.61186
0.01,100,0.1,1,80.921,80,77.471,1,0.625,0.50083
0.01,100,0.1,10,80.921,80,77.471,1,0.625,0.49831
0.01,100,0.1,100,80.921,80,77.471,1,0.625,0.49831
0.01,100,0.1,1000,80.921,80,77.471,1,0.375,0.50038
0.01,100,1,0.1,80.921,80,77.471,1,0.475,0.53852
0.01,100,1,1,80.921,80,77.471,0.90566,0.75,0.69642
0.01,100,1,10,80.921,80,77.471,0.52201,0.625,0.49836
0.01,100,1,100,80.921,80,77.471,0.52201,0.625,0.49836
0.01,100,1,1000,80.921,80,77.471,0.52201,0.625,0.49831
0.01,100,10,0.1,80.921,80,77.471,1,0.5,0.571
0.01,100,10,1,80.921,80,77.471,0.75472,0.625,0.63585
0.01,100,10,10,80.921,80,77.471,0.7673,0.725,0.7193
0.01,100,10,100,80.921,80,77.471,0.52201,0.625,0.49836
0.01,100,10,1000,80.921,80,77.471,0.52201,0.625,0.49831
0.01,100,100,0.1,80.921,80,77.471,1,0.575,0.56822
0.01,100,100,1,80.921,80,77.471,0.81132,0.8,0.74658
0.01,100,100,10,80.921,80,77.471,0.74843,0.725,0.66884
0.01,100,100,100,80.921,80,77.471,0.78616,0.8,0.73188
0.01,100,100,1000,80.921,80,77.471,0.52201,0.625,0.49841
0.01,100,1000,0.1,80.921,80,77.471,0.80503,0.675,0.64707
0.01,100,1000,1,80.921,80,77.471,0.69182,0.625,0.65475
0.01,100,1000,10,80.921,80,77.471,0.81761,0.825,0.75198
0.01,100,1000,100,80.921,80,77.471,0.72327,0.7,0.64293
0.01,100,1000,1000,80.921,80,77.471,0.67925,0.575,0.67571
0.01,1000,0.1,0.1,80.921,80,77.471,1,0.525,0.61257
0.01,1000,0.1,1,80.921,80,77.471,0.52201,0.625,0.49841
0.01,1000,0.1,10,80.921,80,77.471,0.52201,0.625,0.49831
0.01,1000,0.1,100,80.921,80,77.471,0.55346,0.625,0.49831
0.01,1000,0.1,1000,80.921,80,77.471,1,0.625,0.49831
0.01,1000,1,0.1,80.921,80,77.471,0.75472,0.75,0.6942
0.01,1000,1,1,80.921,80,77.471,0.76101,0.75,0.73759
0.01,1000,1,10,80.921,80,77.471,0.52201,0.625,0.49836
0.01,1000,1,100,80.921,80,77.471,0.52201,0.625,0.49836
0.01,1000,1,1000,80.921,80,77.471,0.52201,0.625,0.49836
0.01,1000,10,0.1,80.921,80,77.471,0.73585,0.75,0.69637
0.01,1000,10,1,80.921,80,77.471,0.72956,0.65,0.72289
0.01,1000,10,10,80.921,80,77.471,0.77358,0.75,0.7439
0.01,1000,10,100,80.921,80,77.471,0.52201,0.625,0.49841
0.01,1000,10,1000,80.921,80,77.471,0.52201,0.625,0.49831
0.01,1000,100,0.1,80.921,80,77.471,0.67925,0.675,0.68298
0.01,1000,100,1,80.921,80,77.471,0.73585,0.65,0.69798
0.01,1000,100,10,80.921,80,77.471,0.73585,0.6,0.70576
0.01,1000,100,100,80.921,80,77.471,0.79874,0.75,0.75375
0.01,1000,100,1000,80.921,80,77.471,0.52201,0.625,0.49841
0.01,1000,1000,0.1,80.921,80,77.471,0.62264,0.675,0.63106
0.01,1000,1000,1,80.921,80,77.471,0.67925,0.675,0.66909
0.01,1000,1000,10,80.921,80,77.471,0.71698,0.8,0.7047
0.01,1000,1000,100,80.921,80,77.471,0.63522,0.725,0.65959
0.01,1000,1000,1000,80.921,80,77.471,0.71698,0.625,0.71172
