ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te,
0.8,1,1,1,97.735,90.494,90.332,1,0.90407,0.90229
0.8,1,1,10,97.735,90.494,90.332,1,0.90623,0.90577
0.8,1,1,100,97.735,90.494,90.332,1,0.92114,0.92058
0.8,1,1,1000,97.735,90.494,90.332,1,0.92284,0.92251
0.8,1,10,1,97.735,90.494,90.332,1,0.9297,0.92852
0.8,1,10,10,97.735,90.494,90.332,1,0.90078,0.90018
0.8,1,10,100,97.735,90.494,90.332,1,0.91017,0.90952
0.8,1,10,1000,97.735,90.494,90.332,1,0.8778,0.87717
0.8,1,100,1,97.735,90.494,90.332,1,0.90151,0.90062
0.8,1,100,10,97.735,90.494,90.332,1,0.92073,0.92076
0.8,1,100,100,97.735,90.494,90.332,1,0.9122,0.91214
0.8,1,100,1000,97.735,90.494,90.332,1,0.88991,0.88918
0.8,1,1000,1,97.735,90.494,90.332,0.99999,0.74021,0.74061
0.8,1,1000,10,97.735,90.494,90.332,0.9999,0.8698,0.86925
0.8,1,1000,100,97.735,90.494,90.332,0.99997,0.83127,0.83275
0.8,1,1000,1000,97.735,90.494,90.332,0.99869,0.9091,0.90903
0.8,10,1,1,97.735,90.494,90.332,1,0.93317,0.93178
0.8,10,1,10,97.735,90.494,90.332,1,0.92603,0.92559
0.8,10,1,100,97.735,90.494,90.332,1,0.91933,0.91822
0.8,10,1,1000,97.735,90.494,90.332,1,0.92282,0.92252
0.8,10,10,1,97.735,90.494,90.332,1,0.9237,0.92262
0.8,10,10,10,97.735,90.494,90.332,1,0.91838,0.91663
0.8,10,10,100,97.735,90.494,90.332,1,0.93778,0.93644
0.8,10,10,1000,97.735,90.494,90.332,1,0.90951,0.90943
0.8,10,100,1,97.735,90.494,90.332,1,0.86471,0.86297
0.8,10,100,10,97.735,90.494,90.332,1,0.91889,0.91829
0.8,10,100,100,97.735,90.494,90.332,1,0.90643,0.9073
0.8,10,100,1000,97.735,90.494,90.332,1,0.92886,0.9273
0.8,10,1000,1,97.735,90.494,90.332,1,0.70628,0.70745
0.8,10,1000,10,97.735,90.494,90.332,0.99999,0.85236,0.85344
0.8,10,1000,100,97.735,90.494,90.332,0.9992,0.89248,0.89164
0.8,10,1000,1000,97.735,90.494,90.332,0.97759,0.86781,0.86694
